,state,season,mmwr_week,age_category,sex,race,rate,HHS_region
1706,Connecticut,2020,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,1
1707,Connecticut,2020,Overall,----6-<12 months,Male,"Black, non-Hispanic",565.8,1
1708,Connecticut,2020,Overall,----6-<12 months,Male,Hispanic,144.7,1
1709,Connecticut,2020,Overall,----6-<12 months,Male,"White, non-Hispanic",303,1
1710,Connecticut,2020,Overall,----65-74 years,Female,"A/PI, non-Hispanic",0,1
1711,Connecticut,2020,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,1
1712,Connecticut,2020,Overall,----65-74 years,Female,"Black, non-Hispanic",129.8,1
1713,Connecticut,2020,Overall,----65-74 years,Female,Hispanic,77.7,1
1714,Connecticut,2020,Overall,----65-74 years,Female,"White, non-Hispanic",29.2,1
1715,Connecticut,2020,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,1
1716,Connecticut,2020,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,1
1717,Connecticut,2020,Overall,----65-74 years,Male,"Black, non-Hispanic",30.3,1
1718,Connecticut,2020,Overall,----65-74 years,Male,Hispanic,32.4,1
1719,Connecticut,2020,Overall,----65-74 years,Male,"White, non-Hispanic",36.7,1
1720,Connecticut,2020,Overall,----75-84 years,Female,"A/PI, non-Hispanic",173.3,1
1721,Connecticut,2020,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,1
1722,Connecticut,2020,Overall,----75-84 years,Female,"Black, non-Hispanic",157.9,1
1723,Connecticut,2020,Overall,----75-84 years,Female,Hispanic,117.4,1
1724,Connecticut,2020,Overall,----75-84 years,Female,"White, non-Hispanic",79.1,1
1725,Connecticut,2020,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,1
1726,Connecticut,2020,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,1
1727,Connecticut,2020,Overall,----75-84 years,Male,"Black, non-Hispanic",66.6,1
1728,Connecticut,2020,Overall,----75-84 years,Male,Hispanic,0,1
1729,Connecticut,2020,Overall,----75-84 years,Male,"White, non-Hispanic",86.4,1
1730,Connecticut,2020,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,1
1731,Connecticut,2020,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,1
1732,Connecticut,2020,Overall,----85+ years,Female,"Black, non-Hispanic",100.2,1
1733,Connecticut,2020,Overall,----85+ years,Female,Hispanic,144.5,1
1734,Connecticut,2020,Overall,----85+ years,Female,"White, non-Hispanic",166.7,1
1735,Connecticut,2020,Overall,----85+ years,Male,"A/PI, non-Hispanic",704.2,1
1736,Connecticut,2020,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,1
1737,Connecticut,2020,Overall,----85+ years,Male,"Black, non-Hispanic",0,1
1738,Connecticut,2020,Overall,----85+ years,Male,Hispanic,259.7,1
1739,Connecticut,2020,Overall,----85+ years,Male,"White, non-Hispanic",217.2,1
1740,Michigan,2020,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",0,5
1741,Michigan,2020,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,5
1742,Michigan,2020,Overall,----0-<6 months,Female,"Black, non-Hispanic",2178.6,5
1743,Michigan,2020,Overall,----0-<6 months,Female,Hispanic,1087,5
1744,Michigan,2020,Overall,----0-<6 months,Female,"White, non-Hispanic",1659.4,5
1745,Michigan,2020,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",0,5
1746,Michigan,2020,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,5
1747,Michigan,2020,Overall,----0-<6 months,Male,"Black, non-Hispanic",3178,5
1748,Michigan,2020,Overall,----0-<6 months,Male,Hispanic,3092.8,5
1749,Michigan,2020,Overall,----0-<6 months,Male,"White, non-Hispanic",3400.1,5
1750,Michigan,2020,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",0,5
1751,Michigan,2020,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",0,5
1752,Michigan,2020,Overall,----1-<2 years,Female,"Black, non-Hispanic",815.5,5
1753,Michigan,2020,Overall,----1-<2 years,Female,Hispanic,0,5
1754,Michigan,2020,Overall,----1-<2 years,Female,"White, non-Hispanic",317.5,5
1755,Michigan,2020,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",0,5
1756,Michigan,2020,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",0,5
1757,Michigan,2020,Overall,----1-<2 years,Male,"Black, non-Hispanic",624.3,5
1758,Michigan,2020,Overall,----1-<2 years,Male,Hispanic,371.7,5
1759,Michigan,2020,Overall,----1-<2 years,Male,"White, non-Hispanic",738,5
1760,Michigan,2020,Overall,----12-17 years,Female,"A/PI, non-Hispanic",72.7,5
1761,Michigan,2020,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,5
1762,Michigan,2020,Overall,----12-17 years,Female,"Black, non-Hispanic",0,5
1763,Michigan,2020,Overall,----12-17 years,Female,Hispanic,0,5
1764,Michigan,2020,Overall,----12-17 years,Female,"White, non-Hispanic",5.6,5
1765,Michigan,2020,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,5
1766,Michigan,2020,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,5
1767,Michigan,2020,Overall,----12-17 years,Male,"Black, non-Hispanic",16.4,5
1768,Michigan,2020,Overall,----12-17 years,Male,Hispanic,0,5
1769,Michigan,2020,Overall,----12-17 years,Male,"White, non-Hispanic",0,5
1770,Michigan,2020,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,5
1771,Michigan,2020,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,5
1772,Michigan,2020,Overall,----18-29 years,Female,"Black, non-Hispanic",6.8,5
1773,Michigan,2020,Overall,----18-29 years,Female,Hispanic,22,5
1774,Michigan,2020,Overall,----18-29 years,Female,"White, non-Hispanic",1.9,5
1775,Michigan,2020,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,5
1776,Michigan,2020,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,5
1777,Michigan,2020,Overall,----18-29 years,Male,"Black, non-Hispanic",7.2,5
1778,Michigan,2020,Overall,----18-29 years,Male,Hispanic,0,5
1779,Michigan,2020,Overall,----18-29 years,Male,"White, non-Hispanic",0,5
1780,Michigan,2020,Overall,----2-4 years,Female,"A/PI, non-Hispanic",0,5
1781,Michigan,2020,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,5
1782,Michigan,2020,Overall,----2-4 years,Female,"Black, non-Hispanic",327.8,5
1783,Michigan,2020,Overall,----2-4 years,Female,Hispanic,243.9,5
1784,Michigan,2020,Overall,----2-4 years,Female,"White, non-Hispanic",140,5
1785,Michigan,2020,Overall,----2-4 years,Male,"A/PI, non-Hispanic",0,5
1786,Michigan,2020,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",0,5
1787,Michigan,2020,Overall,----2-4 years,Male,"Black, non-Hispanic",227.6,5
1788,Michigan,2020,Overall,----2-4 years,Male,Hispanic,0,5
1789,Michigan,2020,Overall,----2-4 years,Male,"White, non-Hispanic",85.8,5
1790,Michigan,2020,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,5
1791,Michigan,2020,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,5
1792,Michigan,2020,Overall,----30-39 years,Female,"Black, non-Hispanic",0,5
1793,Michigan,2020,Overall,----30-39 years,Female,Hispanic,42,5
1794,Michigan,2020,Overall,----30-39 years,Female,"White, non-Hispanic",12.1,5
1795,Michigan,2020,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,5
1796,Michigan,2020,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,5
1797,Michigan,2020,Overall,----30-39 years,Male,"Black, non-Hispanic",13.4,5
1798,Michigan,2020,Overall,----30-39 years,Male,Hispanic,0,5
1799,Michigan,2020,Overall,----30-39 years,Male,"White, non-Hispanic",3,5
1800,Michigan,2020,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,5
1801,Michigan,2020,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,5
1802,Michigan,2020,Overall,----40-49 years,Female,"Black, non-Hispanic",0,5
1803,Michigan,2020,Overall,----40-49 years,Female,Hispanic,0,5
1804,Michigan,2020,Overall,----40-49 years,Female,"White, non-Hispanic",6.1,5
1805,Michigan,2020,Overall,----40-49 years,Male,"A/PI, non-Hispanic",39.6,5
1806,Michigan,2020,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,5
1807,Michigan,2020,Overall,----40-49 years,Male,"Black, non-Hispanic",0,5
1808,Michigan,2020,Overall,----40-49 years,Male,Hispanic,0,5
1809,Michigan,2020,Overall,----40-49 years,Male,"White, non-Hispanic",6.3,5
1810,Michigan,2020,Overall,----5-11 years,Female,"A/PI, non-Hispanic",0,5
1811,Michigan,2020,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",0,5
1812,Michigan,2020,Overall,----5-11 years,Female,"Black, non-Hispanic",14.4,5
1813,Michigan,2020,Overall,----5-11 years,Female,Hispanic,0,5
1814,Michigan,2020,Overall,----5-11 years,Female,"White, non-Hispanic",5.2,5
1815,Michigan,2020,Overall,----5-11 years,Male,"A/PI, non-Hispanic",0,5
1816,Michigan,2020,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,5
1817,Michigan,2020,Overall,----5-11 years,Male,"Black, non-Hispanic",13.8,5
1818,Michigan,2020,Overall,----5-11 years,Male,Hispanic,0,5
1819,Michigan,2020,Overall,----5-11 years,Male,"White, non-Hispanic",20,5
1820,Michigan,2020,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",0,5
1821,Michigan,2020,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",0,5
1822,Michigan,2020,Overall,----6-<12 months,Female,"Black, non-Hispanic",653.6,5
1823,Michigan,2020,Overall,----6-<12 months,Female,Hispanic,0,5
1824,Michigan,2020,Overall,----6-<12 months,Female,"White, non-Hispanic",711.2,5
1825,Michigan,2020,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",0,5
1826,Michigan,2020,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,5
1827,Michigan,2020,Overall,----6-<12 months,Male,"Black, non-Hispanic",2542.4,5
1828,Michigan,2020,Overall,----6-<12 months,Male,Hispanic,0,5
1829,Michigan,2020,Overall,----6-<12 months,Male,"White, non-Hispanic",1057.8,5
1830,Michigan,2020,Overall,----65-74 years,Female,"A/PI, non-Hispanic",0,5
1831,Michigan,2020,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,5
1832,Michigan,2020,Overall,----65-74 years,Female,"Black, non-Hispanic",16.5,5
1833,Michigan,2020,Overall,----65-74 years,Female,Hispanic,0,5
1834,Michigan,2020,Overall,----65-74 years,Female,"White, non-Hispanic",44.7,5
1835,Michigan,2020,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,5
1836,Michigan,2020,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,5
1837,Michigan,2020,Overall,----65-74 years,Male,"Black, non-Hispanic",21.6,5
1838,Michigan,2020,Overall,----65-74 years,Male,Hispanic,0,5
1839,Michigan,2020,Overall,----65-74 years,Male,"White, non-Hispanic",37.8,5
1840,Michigan,2020,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,5
1841,Michigan,2020,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,5
1842,Michigan,2020,Overall,----75-84 years,Female,"Black, non-Hispanic",72.7,5
1843,Michigan,2020,Overall,----75-84 years,Female,Hispanic,0,5
1844,Michigan,2020,Overall,----75-84 years,Female,"White, non-Hispanic",69.4,5
1845,Michigan,2020,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,5
1846,Michigan,2020,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,5
1847,Michigan,2020,Overall,----75-84 years,Male,"Black, non-Hispanic",0,5
1848,Michigan,2020,Overall,----75-84 years,Male,Hispanic,0,5
1849,Michigan,2020,Overall,----75-84 years,Male,"White, non-Hispanic",103.1,5
1850,Michigan,2020,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,5
1851,Michigan,2020,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,5
1852,Michigan,2020,Overall,----85+ years,Female,"Black, non-Hispanic",177.8,5
1853,Michigan,2020,Overall,----85+ years,Female,Hispanic,0,5
1854,Michigan,2020,Overall,----85+ years,Female,"White, non-Hispanic",148,5
1855,Michigan,2020,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,5
1856,Michigan,2020,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,5
1857,Michigan,2020,Overall,----85+ years,Male,"Black, non-Hispanic",163.9,5
1858,Michigan,2020,Overall,----85+ years,Male,Hispanic,0,5
1859,Michigan,2020,Overall,----85+ years,Male,"White, non-Hispanic",222.7,5
1860,Utah,2020,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",978.8,8
1861,Utah,2020,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,8
1862,Utah,2020,Overall,----0-<6 months,Female,"Black, non-Hispanic",900.9,8
1863,Utah,2020,Overall,----0-<6 months,Female,Hispanic,2454,8
1864,Utah,2020,Overall,----0-<6 months,Female,"White, non-Hispanic",1282.8,8
1865,Utah,2020,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",3470,8
1866,Utah,2020,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,8
1867,Utah,2020,Overall,----0-<6 months,Male,"Black, non-Hispanic",858.4,8
1868,Utah,2020,Overall,----0-<6 months,Male,Hispanic,2623.2,8
1869,Utah,2020,Overall,----0-<6 months,Male,"White, non-Hispanic",1581.3,8
1870,Utah,2020,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",1256.7,8
1871,Utah,2020,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",1492.5,8
1872,Utah,2020,Overall,----1-<2 years,Female,"Black, non-Hispanic",450.5,8
1873,Utah,2020,Overall,----1-<2 years,Female,Hispanic,423.1,8
1874,Utah,2020,Overall,----1-<2 years,Female,"White, non-Hispanic",526.4,8
1875,Utah,2020,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",519,8
1876,Utah,2020,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",0,8
1877,Utah,2020,Overall,----1-<2 years,Male,"Black, non-Hispanic",452.5,8
1878,Utah,2020,Overall,----1-<2 years,Male,Hispanic,818.6,8
1879,Utah,2020,Overall,----1-<2 years,Male,"White, non-Hispanic",357.6,8
1880,Utah,2020,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,8
1881,Utah,2020,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,8
1882,Utah,2020,Overall,----12-17 years,Female,"Black, non-Hispanic",0,8
1883,Utah,2020,Overall,----12-17 years,Female,Hispanic,0,8
1884,Utah,2020,Overall,----12-17 years,Female,"White, non-Hispanic",0,8
1885,Utah,2020,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,8
1886,Utah,2020,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,8
1887,Utah,2020,Overall,----12-17 years,Male,"Black, non-Hispanic",0,8
1888,Utah,2020,Overall,----12-17 years,Male,Hispanic,15.5,8
1889,Utah,2020,Overall,----12-17 years,Male,"White, non-Hispanic",14.1,8
1890,Utah,2020,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,8
1891,Utah,2020,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,8
1892,Utah,2020,Overall,----18-29 years,Female,"Black, non-Hispanic",0,8
1893,Utah,2020,Overall,----18-29 years,Female,Hispanic,8.8,8
1894,Utah,2020,Overall,----18-29 years,Female,"White, non-Hispanic",1.5,8
1895,Utah,2020,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,8
1896,Utah,2020,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,8
1897,Utah,2020,Overall,----18-29 years,Male,"Black, non-Hispanic",0,8
1898,Utah,2020,Overall,----18-29 years,Male,Hispanic,0,8
1899,Utah,2020,Overall,----18-29 years,Male,"White, non-Hispanic",0,8
1900,Utah,2020,Overall,----2-4 years,Female,"A/PI, non-Hispanic",340.9,8
1901,Utah,2020,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,8
1902,Utah,2020,Overall,----2-4 years,Female,"Black, non-Hispanic",137.2,8
1903,Utah,2020,Overall,----2-4 years,Female,Hispanic,235.2,8
1904,Utah,2020,Overall,----2-4 years,Female,"White, non-Hispanic",129.6,8
1905,Utah,2020,Overall,----2-4 years,Male,"A/PI, non-Hispanic",121.2,8
1906,Utah,2020,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",0,8
1907,Utah,2020,Overall,----2-4 years,Male,"Black, non-Hispanic",137.2,8
1908,Utah,2020,Overall,----2-4 years,Male,Hispanic,158.1,8
1909,Utah,2020,Overall,----2-4 years,Male,"White, non-Hispanic",151.4,8
1910,Utah,2020,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,8
1911,Utah,2020,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,8
1912,Utah,2020,Overall,----30-39 years,Female,"Black, non-Hispanic",0,8
1913,Utah,2020,Overall,----30-39 years,Female,Hispanic,6.4,8
1914,Utah,2020,Overall,----30-39 years,Female,"White, non-Hispanic",1.6,8
1915,Utah,2020,Overall,----30-39 years,Male,"A/PI, non-Hispanic",13.8,8
1916,Utah,2020,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,8
1917,Utah,2020,Overall,----30-39 years,Male,"Black, non-Hispanic",0,8
1918,Utah,2020,Overall,----30-39 years,Male,Hispanic,0,8
1919,Utah,2020,Overall,----30-39 years,Male,"White, non-Hispanic",0,8
1920,Utah,2020,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,8
1921,Utah,2020,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,8
1922,Utah,2020,Overall,----40-49 years,Female,"Black, non-Hispanic",0,8
1923,Utah,2020,Overall,----40-49 years,Female,Hispanic,7.6,8
1924,Utah,2020,Overall,----40-49 years,Female,"White, non-Hispanic",5.4,8
1925,Utah,2020,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,8
1926,Utah,2020,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,8
1927,Utah,2020,Overall,----40-49 years,Male,"Black, non-Hispanic",0,8
1928,Utah,2020,Overall,----40-49 years,Male,Hispanic,6.7,8
1929,Utah,2020,Overall,----40-49 years,Male,"White, non-Hispanic",3.5,8
1930,Utah,2020,Overall,----5-11 years,Female,"A/PI, non-Hispanic",0,8
1931,Utah,2020,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",0,8
1932,Utah,2020,Overall,----5-11 years,Female,"Black, non-Hispanic",0,8
1933,Utah,2020,Overall,----5-11 years,Female,Hispanic,6.8,8
1934,Utah,2020,Overall,----5-11 years,Female,"White, non-Hispanic",10.6,8
1935,Utah,2020,Overall,----5-11 years,Male,"A/PI, non-Hispanic",0,8
1936,Utah,2020,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,8
1937,Utah,2020,Overall,----5-11 years,Male,"Black, non-Hispanic",0,8
1938,Utah,2020,Overall,----5-11 years,Male,Hispanic,6.6,8
1939,Utah,2020,Overall,----5-11 years,Male,"White, non-Hispanic",10,8
1940,Utah,2020,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",326.3,8
1941,Utah,2020,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",2898.6,8
1942,Utah,2020,Overall,----6-<12 months,Female,"Black, non-Hispanic",0,8
1943,Utah,2020,Overall,----6-<12 months,Female,Hispanic,566.3,8
1944,Utah,2020,Overall,----6-<12 months,Female,"White, non-Hispanic",579.4,8
1945,Utah,2020,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",1892.7,8
1946,Utah,2020,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,8
1947,Utah,2020,Overall,----6-<12 months,Male,"Black, non-Hispanic",1716.7,8
1948,Utah,2020,Overall,----6-<12 months,Male,Hispanic,1356.9,8
1949,Utah,2020,Overall,----6-<12 months,Male,"White, non-Hispanic",672.1,8
1950,Utah,2020,Overall,----65-74 years,Female,"A/PI, non-Hispanic",0,8
1951,Utah,2020,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,8
1952,Utah,2020,Overall,----65-74 years,Female,"Black, non-Hispanic",0,8
1953,Utah,2020,Overall,----65-74 years,Female,Hispanic,27,8
1954,Utah,2020,Overall,----65-74 years,Female,"White, non-Hispanic",16.2,8
1955,Utah,2020,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,8
1956,Utah,2020,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,8
1957,Utah,2020,Overall,----65-74 years,Male,"Black, non-Hispanic",0,8
1958,Utah,2020,Overall,----65-74 years,Male,Hispanic,0,8
1959,Utah,2020,Overall,----65-74 years,Male,"White, non-Hispanic",14.8,8
1960,Utah,2020,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,8
1961,Utah,2020,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,8
1962,Utah,2020,Overall,----75-84 years,Female,"Black, non-Hispanic",0,8
1963,Utah,2020,Overall,----75-84 years,Female,Hispanic,0,8
1964,Utah,2020,Overall,----75-84 years,Female,"White, non-Hispanic",37.7,8
1965,Utah,2020,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,8
1966,Utah,2020,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,8
1967,Utah,2020,Overall,----75-84 years,Male,"Black, non-Hispanic",0,8
1968,Utah,2020,Overall,----75-84 years,Male,Hispanic,0,8
1969,Utah,2020,Overall,----75-84 years,Male,"White, non-Hispanic",41.2,8
1970,Utah,2020,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,8
1971,Utah,2020,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,8
1972,Utah,2020,Overall,----85+ years,Female,"Black, non-Hispanic",0,8
1973,Utah,2020,Overall,----85+ years,Female,Hispanic,0,8
1974,Utah,2020,Overall,----85+ years,Female,"White, non-Hispanic",26.7,8
1975,Utah,2020,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,8
1976,Utah,2020,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,8
1977,Utah,2020,Overall,----85+ years,Male,"Black, non-Hispanic",0,8
1978,Utah,2020,Overall,----85+ years,Male,Hispanic,0,8
1979,Utah,2020,Overall,----85+ years,Male,"White, non-Hispanic",0,8
